<NUMBER OF ZONES> 1698
<NUMBER OF NODES> 7926
<FIRST THRU NODE> 0
<NUMBER OF LINKS> 21194
<MINIMUM_NODE_ID> 0
<TRIP_FORMAT> 1
<COST_FUN_TYPE> 1
<END OF METADATA>

~origin    dest    capacity    length    fft    alpha    beta    speed_limit    toll    FTYPE    ATYPE    AMLANE    slope    fld    slr    tpa    bri
7328    7411    2200.0    0.62    0.64    3    1.25    99    0.00    2    5    2   0.01   9999   9999   0   0.000000;
7328    7432    2200.0    0.22    0.23    3    1.25    99    0.00    2    5    2   0.01   9999   9999   0   0.000000;
7329    7287    900.0    0.90    1.04    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7329    7333    900.0    1.01    1.17    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7329    7440    800.0    1.36    2.04    8    1.07    99    0.00    4    6    1   0.01   9999   9999   0   0.000000;
7330    7331    900.0    1.87    2.16    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7330    7370    900.0    0.42    0.48    8    1.07    99    0.00    3    6    1   0.02   9999   9999   0   0.000000;
7330    7478    1800.0    1.50    1.73    8    1.07    99    0.00    3    6    2   0.01   9999   9999   0   0.000000;
7330    7479    800.0    0.69    1.03    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7331    1496    22050.0    0.83    1.24    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7331    7330    900.0    1.87    2.16    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7331    7348    900.0    0.40    0.46    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7331    7460    800.0    1.20    1.80    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7332    7442    900.0    0.84    0.97    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   27.260000;
7332    7446    900.0    0.46    0.53    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7332    7459    800.0    1.73    2.59    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7333    7329    900.0    1.01    1.17    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7333    7442    900.0    0.37    0.43    8    1.07    99    0.00    3    6    1   0.02   9999   9999   0   0.000000;
7333    7443    800.0    0.97    1.46    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7334    7337    900.0    1.63    1.88    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7334    7339    900.0    0.18    0.21    8    1.07    99    0.00    3    6    1   0.02   9999   9999   0   0.000000;
7334    7443    800.0    0.62    0.93    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7335    7435    2200.0    0.32    0.33    8    1.07    99    0.00    2    6    2   0.01   9999   9999   0   0.000000;
7335    7436    2200.0    0.61    0.63    8    1.07    99    0.00    2    6    2   -0.01   9999   9999   0   0.000000;
7336    7433    2200.0    1.02    1.06    8    1.07    99    0.00    2    6    2   -0.01   9999   9999   0   0.000000;
7336    7435    2200.0    0.65    0.67    8    1.07    99    0.00    2    6    2   -0.01   9999   9999   0   0.000000;
7336    7438    800.0    1.02    1.53    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7337    7334    900.0    1.63    1.88    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7337    7437    800.0    0.25    0.38    8    1.07    99    0.00    4    6    1   0.02   9999   9999   0   0.000000;
7337    7445    900.0    0.36    0.42    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7338    7439    1800.0    0.85    0.98    8    1.07    99    0.00    3    6    2   -0.01   9999   9999   0   0.000000;
7338    7445    900.0    0.58    0.67    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7338    7550    800.0    1.77    2.65    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7339    7334    900.0    0.18    0.21    8    1.07    99    0.00    3    6    1   -0.02   9999   9999   0   0.000000;
7339    7436    2200.0    0.49    0.51    8    1.07    99    0.00    2    6    2   -0.01   9999   9999   0   0.000000;
7339    7444    2200.0    1.06    1.10    8    1.07    99    0.00    2    6    2   0.00   9999   9999   0   0.000000;
7340    1489    22050.0    1.64    2.46    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7340    7342    900.0    0.81    0.93    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7340    7439    1800.0    0.12    0.14    8    1.07    99    0.00    3    6    2   0.02   9999   9999   0   0.000000;
7341    7448    900.0    0.81    0.93    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7341    7450    900.0    0.14    0.16    8    1.07    99    0.00    3    6    1   0.03   9999   9999   0   0.000000;
7341    7796    800.0    1.11    1.67    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7342    1487    22050.0    0.90    1.35    8    1.07    99    0.00    0    6    7   0.02   9999   9999   0   0.000000;
7342    7340    900.0    0.81    0.93    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7342    7448    900.0    1.49    1.72    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7343    7357    900.0    0.41    0.47    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7343    7447    900.0    0.15    0.17    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7343    7450    900.0    1.89    2.18    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7344    1484    22050.0    1.00    1.50    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7344    7345    800.0    2.25    3.38    3    1.25    99    0.00    4    5    1   0.00   9999   9999   0   0.000000;
7344    7455    800.0    0.49    0.73    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7344    7457    800.0    1.03    1.55    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7345    1495    22050.0    0.87    1.49    3    1.25    99    0.00    0    5    7   0.00   9999   9999   0   0.000000;
7345    7344    800.0    2.25    3.38    3    1.25    99    0.00    4    5    1   -0.00   9999   9999   0   0.000000;
7345    7454    800.0    1.48    2.22    3    1.25    99    0.00    4    5    1   -0.00   227   9999   0   0.000000;
7345    7464    1600.0    0.32    0.48    3    1.25    99    0.00    4    5    2   0.02   9999   9999   0   0.000000;
7346    7463    1600.0    0.68    1.02    5.5    1.11    99    0.00    4    4    2   0.01   9999   9999   0   0.000000;
7346    7466    1600.0    0.31    0.46    5.5    1.11    99    0.00    4    4    2   0.01   9999   9999   0   0.000000;
7346    7470    1600.0    0.44    0.66    5.5    1.11    99    0.00    4    4    2   -0.01   9999   9999   0   0.000000;
7347    7461    1600.0    0.59    0.89    3    1.25    99    0.00    4    5    2   -0.02   9999   9999   0   0.000000;
7347    7462    1600.0    0.33    0.49    8    1.07    99    0.00    4    6    2   -0.01   9999   9999   0   0.000000;
7347    7465    1600.0    0.40    0.60    8    1.07    99    0.00    4    6    2   -0.00   9999   9999   0   0.000000;
7348    7331    900.0    0.40    0.46    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7348    7458    900.0    1.22    1.59    3    1.25    99    0.00    3    5    1   -0.00   9999   9999   0   0.000000;
7348    7462    1600.0    0.30    0.45    8    1.07    99    0.00    4    6    2   0.01   9999   9999   0   0.000000;
7349    7456    900.0    0.94    1.08    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7349    7797    900.0    1.22    1.41    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7350    1534    22050.0    0.47    1.23    7    1.08    99    0.00    0    3    7   -0.01   224   9999   0   0.000000;
7350    7258    1400.0    0.45    0.59    7    1.08    99    0.00    3    3    2   -0.00   224   0   0   0.000000;
7350    7326    500.0    1.56    2.67    15    1.04    99    0.00    4    2    1   0.00   225   0   0   0.000000;
7350    7417    700.0    0.56    0.73    7    1.08    99    0.00    3    3    1   -0.00   224   9999   0   0.000000;
7350    7516    600.0    0.13    0.22    7    1.08    99    0.00    4    3    1   -0.03   9999   9999   0   0.000000;
7351    7360    800.0    0.77    1.16    3    1.25    99    0.00    4    5    1   -0.00   9999   9999   0   0.000000;
7351    7494    900.0    0.20    0.23    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7351    7501    900.0    0.47    0.61    3    1.25    99    0.00    3    5    1   0.00   9999   9999   0   0.000000;
7352    7417    1200.0    1.10    1.89    7    1.08    99    0.00    4    3    2   0.01   224   9999   0   910.080000;
7352    7506    900.0    1.06    1.38    3    1.25    99    0.00    3    5    1   -0.01   9999   9999   0   0.000000;
7352    7508    1200.0    0.10    0.17    7    1.08    99    0.00    4    3    2   0.04   9999   9999   0   23.180000;
7352    7515    1400.0    0.26    0.34    7    1.08    99    0.00    3    3    2   0.00   225   9999   0   3439.450000;
7352    7516    600.0    0.62    1.06    7    1.08    99    0.00    4    3    1   0.01   9999   9999   0   0.000000;
7353    7355    900.0    2.12    2.45    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7353    7497    900.0    0.53    0.61    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7353    7498    1800.0    1.72    1.98    8    1.07    99    0.00    3    6    2   0.00   9999   9999   0   26.645000;
7354    7196    900.0    0.92    1.06    8    1.07    99    0.00    3    6    1   0.02   9999   9999   0   0.000000;
7354    7496    900.0    0.25    0.29    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7355    1526    22050.0    1.04    1.56    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7355    7353    900.0    2.12    2.45    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7355    7551    900.0    0.98    1.13    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7355    7552    800.0    1.28    1.92    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7356    7499    1800.0    1.06    1.38    3    1.25    99    0.00    3    5    2   -0.00   9999   9999   0   0.000000;
7356    7500    2200.0    0.69    0.71    3    1.25    99    0.00    2    5    2   -0.00   246   9999   0   95.630000;
7356    7552    800.0    1.19    1.78    3    1.25    99    0.00    4    5    1   -0.01   9999   9999   0   0.000000;
7357    7343    900.0    0.41    0.47    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7357    7453    800.0    0.95    1.43    8    1.07    99    0.00    4    6    1   0.01   9999   9999   0   0.000000;
7357    7455    800.0    0.87    1.30    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7358    1538    22050.0    0.50    0.86    3    1.25    99    0.00    0    5    7   0.00   247   9999   0   0.000000;
7358    7360    800.0    0.87    1.30    3    1.25    99    0.00    4    5    1   -0.01   9999   9999   0   0.000000;
7358    7509    800.0    0.27    0.41    3    1.25    99    0.00    4    5    1   -0.03   9999   9999   0   0.000000;
7359    1525    22050.0    1.57    2.35    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7359    7494    900.0    1.39    1.60    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7359    7495    900.0    0.68    0.78    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7359    7551    900.0    0.49    0.57    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7360    1540    22050.0    1.59    2.39    8    1.07    99    0.00    0    6    7   0.02   9999   9999   0   0.000000;
7360    7351    800.0    0.77    1.16    3    1.25    99    0.00    4    5    1   0.00   9999   9999   0   0.000000;
7360    7358    800.0    0.87    1.30    3    1.25    99    0.00    4    5    1   0.01   9999   9999   0   0.000000;
7361    7489    800.0    0.76    1.14    3    1.25    99    0.00    4    5    1   0.00   9999   9999   0   0.000000;
7361    7493    800.0    0.16    0.24    3    1.25    99    0.00    4    5    1   0.02   9999   9999   0   0.000000;
7361    7509    800.0    0.32    0.48    3    1.25    99    0.00    4    5    1   0.00   9999   9999   0   0.000000;
7362    1544    22050.0    1.26    3.29    7    1.08    99    0.00    0    3    7   -0.02   9999   9999   0   0.000000;
7362    7512    1400.0    0.18    0.23    7    1.08    99    0.00    3    3    2   -0.02   9999   9999   0   0.000000;
7362    7515    700.0    0.46    0.60    7    1.08    99    0.00    3    3    1   -0.01   9999   9999   0   0.000000;
7363    7381    6000.0    1.63    1.30    3    1.25    99    0.00    1    5    3   0.00   9999   9999   9999   0.000000;
7364    7388    900.0    0.53    0.69    3    1.25    99    0.00    3    5    1   0.00   9999   9999   0   382.360000;
7364    7481    900.0    1.77    2.31    3    1.25    99    0.00    3    5    1   0.01   9999   9999   0   0.000000;
7364    7482    2200.0    1.29    1.33    3    1.25    99    0.00    2    5    2   0.02   9999   9999   0   0.000000;
7364    7522    2200.0    1.64    1.70    3    1.25    99    0.00    2    5    2   0.00   248   9999   0   0.000000;
7365    7366    900.0    1.05    1.21    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7365    7481    900.0    0.15    0.20    3    1.25    99    0.00    3    5    1   0.02   9999   9999   0   0.000000;
7365    7492    900.0    0.89    1.03    8    1.07    99    0.00    3    6    1   0.01   9999   9999   0   0.000000;
7366    1521    22050.0    2.19    3.29    8    1.07    99    0.00    0    6    7   -0.00   9999   9999   0   0.000000;
7366    1742    5600.0    0.99    1.49    3    1.25    99    0.00    4    5    7   0.01   248   9999   0   0.000000;
7366    7365    900.0    1.05    1.21    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7366    7491    900.0    3.20    3.69    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7366    7519    900.0    0.72    0.94    3    1.25    99    0.00    3    5    1   0.01   9999   9999   0   0.000000;
7367    1541    22050.0    1.06    1.59    8    1.07    99    0.00    0    6    7   0.00   9999   9999   0   0.000000;
7367    7368    900.0    0.54    0.70    3    1.25    99    0.00    3    5    1   -0.01   9999   9999   0   0.000000;
7367    7492    900.0    1.44    1.66    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7368    7367    900.0    0.54    0.70    3    1.25    99    0.00    3    5    1   0.01   9999   9999   0   0.000000;
7368    7385    800.0    0.39    0.58    3    1.25    99    0.00    4    5    1   -0.02   9999   9999   0   0.000000;
7368    7480    800.0    0.35    0.52    8    1.07    99    0.00    4    6    1   -0.01   9999   9999   0   0.000000;
